so_hieu,title,clause_type,content,parent_content,grandparent_content,reference,relation
146/2017/NĐ-CP,Nghị định sửa đổi bổ sung Nghị định 100/2016/NĐ-CP và Nghị định 12/2015/NĐ-CP,vanban,"
NGHỊ ĐỊNH
SỬA ĐỔI, BỔ SUNG MỘT SỐ ĐIỀU CỦA NGHỊ ĐỊNH SỐ 100/2016/NĐ-CP NGÀY 01 THÁNG 7 NĂM 2016 VÀ NGHỊ ĐỊNH SỐ 12/2015/NĐ-CP NGÀY 12 THÁNG 02 NĂM 2015 CỦA CHÍNH PHỦ
Căn cứ Luật tổ chức Chính phủ ngày 19 tháng 6 năm 2015;
Căn cứ Luật thuế giá trị gia tăng ngày 03 tháng 6 năm 2008; Luật sửa đổi, bổ sung một số điều của Luật thuế giá trị gia tăng ngày 19 tháng 6 năm 2013; Luật sửa đổi, bổ sung một số điều của Luật thuế giá trị gia tăng, Luật thuế tiêu thụ đặc biệt và Luật quản lý thuế ngày 06 tháng 4 năm 2016;
Căn cứ Luật thuế thu nhập doanh nghiệp ngày 03 tháng 6 năm 2008; Luật sửa đổi, bổ sung một số điều của Luật thuế thu nhập doanh nghiệp ngày 19 tháng 6 năm 2013;
Căn cứ Luật sửa đổi, bổ sung một số điều của các Luật về thuế ngày 26 tháng 11 năm 2014;
Theo đề nghị của Bộ trưởng Bộ Tài chính;
Chính phủ ban hành Nghị định sửa đổi, bổ sung một số điều của Nghị định số 100/2016/NĐ-CP ngày 01 tháng 7 năm 2016 và Nghị định số 12/2015/NĐ-CP ngày 12 tháng 02 năm 2015 của Chính phủ.",,,Nghị định số 12/2015/NĐ-CP ngày 12 tháng 02 năm 2015,sua_doi_bo_sung
07/2011/TT-BVHTTDL,"Thông tư sửa đổi, thay thế hoặc bãi bỏ, thủ tục hành chính",vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG, THAY THẾ HOẶC BÃI BỎ, HUỶ BỎ CÁC QUY ĐỊNH CÓ LIÊN QUAN ĐẾN THỦ TỤC HÀNH CHÍNH THUỘC PHẠM VI CHỨC NĂNG QUẢN LÝ CỦA BỘ VĂN HOÁ, THỂ THAO VÀ DU LỊCH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật ngày 03 tháng 6 năm 2008; Căn cứ Nghị định số 24/2009/NĐ-CP ngày 05 tháng 03 năm 2009 của Chính phủ quy định chi tiết và biện pháp thi hành Luật Ban hành văn bản quy phạm pháp luật; Căn cứ Nghị định 185/2007/NĐ-CP ngày 25 tháng 12 năm 2007 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Văn hoá, Thể thao và Du lịch; Bộ Văn hoá, Thể thao và Du lịch ban hành Thông tư này để sửa đổi, bổ sung, thay thế hoặc bãi bỏ, huỷ bỏ các quy định có liên quan đến thủ tục hành chính thuộc phạm vi chức năng quản lý của Bộ Văn hoá, Thể thao và Du lịch.",,,Luật Ban hành văn bản quy phạm pháp luật ngày 03 tháng 6 năm 2008,can_cu
07/2011/TT-BVHTTDL,"Thông tư sửa đổi, thay thế hoặc bãi bỏ, thủ tục hành chính",vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG, THAY THẾ HOẶC BÃI BỎ, HUỶ BỎ CÁC QUY ĐỊNH CÓ LIÊN QUAN ĐẾN THỦ TỤC HÀNH CHÍNH THUỘC PHẠM VI CHỨC NĂNG QUẢN LÝ CỦA BỘ VĂN HOÁ, THỂ THAO VÀ DU LỊCH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật ngày 03 tháng 6 năm 2008; Căn cứ Nghị định số 24/2009/NĐ-CP ngày 05 tháng 03 năm 2009 của Chính phủ quy định chi tiết và biện pháp thi hành Luật Ban hành văn bản quy phạm pháp luật; Căn cứ Nghị định 185/2007/NĐ-CP ngày 25 tháng 12 năm 2007 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Văn hoá, Thể thao và Du lịch; Bộ Văn hoá, Thể thao và Du lịch ban hành Thông tư này để sửa đổi, bổ sung, thay thế hoặc bãi bỏ, huỷ bỏ các quy định có liên quan đến thủ tục hành chính thuộc phạm vi chức năng quản lý của Bộ Văn hoá, Thể thao và Du lịch.",,,Nghị định số 24/2009/NĐ-CP ngày 05 tháng 03 năm 2009,can_cu
07/2011/TT-BVHTTDL,"Thông tư sửa đổi, thay thế hoặc bãi bỏ, thủ tục hành chính",vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG, THAY THẾ HOẶC BÃI BỎ, HUỶ BỎ CÁC QUY ĐỊNH CÓ LIÊN QUAN ĐẾN THỦ TỤC HÀNH CHÍNH THUỘC PHẠM VI CHỨC NĂNG QUẢN LÝ CỦA BỘ VĂN HOÁ, THỂ THAO VÀ DU LỊCH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật ngày 03 tháng 6 năm 2008; Căn cứ Nghị định số 24/2009/NĐ-CP ngày 05 tháng 03 năm 2009 của Chính phủ quy định chi tiết và biện pháp thi hành Luật Ban hành văn bản quy phạm pháp luật; Căn cứ Nghị định 185/2007/NĐ-CP ngày 25 tháng 12 năm 2007 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Văn hoá, Thể thao và Du lịch; Bộ Văn hoá, Thể thao và Du lịch ban hành Thông tư này để sửa đổi, bổ sung, thay thế hoặc bãi bỏ, huỷ bỏ các quy định có liên quan đến thủ tục hành chính thuộc phạm vi chức năng quản lý của Bộ Văn hoá, Thể thao và Du lịch.",,,Nghị định 185/2007/NĐ-CP ngày 25 tháng 12 năm 2007,can_cu
17/2023/TT-BYT,Thông tư sửa đổi bổ sung văn bản quy phạm pháp luật về an toàn thực phẩm,vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG VÀ BÃI BỎ MỘT SỐ VĂN BẢN QUY PHẠM PHÁP LUẬT VỀ AN TOÀN THỰC PHẨM DO BỘ TRƯỞNG BỘ Y TẾ BAN HÀNH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật số 80/2015/QH13 ngày 22 tháng 6 năm 2015 và Luật Sửa đổi, bổ sung một số điều của Luật Ban hành văn bản quy phạm pháp luật số 63/2020/QH14 ngày 18 tháng 6 năm 2020;
Căn cứ Luật An toàn thực phẩm số 55/2010/QH10 ngày 17 tháng 6 năm 2010;
Căn cứ Nghị định số 15/2018/NĐ-CP ngày 02 tháng 02 năm 2018 của Chính phủ quy định chi tiết thi hành một số điều của Luật An toàn thực phẩm;
Căn cứ Nghị định số 95/2022/NĐ-CP ngày 15 tháng 11 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế;
Theo đề nghị của Cục trưởng Cục An toàn thực phẩm,
Bộ trưởng Bộ Y tế ban hành Thông tư sửa đổi, bổ sung và bãi bỏ một số văn bản quy phạm pháp luật về an toàn thực phẩm do Bộ trưởng Bộ Y tế ban hành.",,,Luật Ban hành văn bản quy phạm pháp luật số 80/2015/QH13 ngày 22 tháng 6 năm 2015,can_cu
17/2023/TT-BYT,Thông tư sửa đổi bổ sung văn bản quy phạm pháp luật về an toàn thực phẩm,vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG VÀ BÃI BỎ MỘT SỐ VĂN BẢN QUY PHẠM PHÁP LUẬT VỀ AN TOÀN THỰC PHẨM DO BỘ TRƯỞNG BỘ Y TẾ BAN HÀNH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật số 80/2015/QH13 ngày 22 tháng 6 năm 2015 và Luật Sửa đổi, bổ sung một số điều của Luật Ban hành văn bản quy phạm pháp luật số 63/2020/QH14 ngày 18 tháng 6 năm 2020;
Căn cứ Luật An toàn thực phẩm số 55/2010/QH10 ngày 17 tháng 6 năm 2010;
Căn cứ Nghị định số 15/2018/NĐ-CP ngày 02 tháng 02 năm 2018 của Chính phủ quy định chi tiết thi hành một số điều của Luật An toàn thực phẩm;
Căn cứ Nghị định số 95/2022/NĐ-CP ngày 15 tháng 11 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế;
Theo đề nghị của Cục trưởng Cục An toàn thực phẩm,
Bộ trưởng Bộ Y tế ban hành Thông tư sửa đổi, bổ sung và bãi bỏ một số văn bản quy phạm pháp luật về an toàn thực phẩm do Bộ trưởng Bộ Y tế ban hành.",,,"Luật Sửa đổi, bổ sung một số điều của Luật Ban hành văn bản quy phạm pháp luật số 63/2020/QH14 ngày 18 tháng 6 năm 2020",can_cu
17/2023/TT-BYT,Thông tư sửa đổi bổ sung văn bản quy phạm pháp luật về an toàn thực phẩm,vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG VÀ BÃI BỎ MỘT SỐ VĂN BẢN QUY PHẠM PHÁP LUẬT VỀ AN TOÀN THỰC PHẨM DO BỘ TRƯỞNG BỘ Y TẾ BAN HÀNH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật số 80/2015/QH13 ngày 22 tháng 6 năm 2015 và Luật Sửa đổi, bổ sung một số điều của Luật Ban hành văn bản quy phạm pháp luật số 63/2020/QH14 ngày 18 tháng 6 năm 2020;
Căn cứ Luật An toàn thực phẩm số 55/2010/QH10 ngày 17 tháng 6 năm 2010;
Căn cứ Nghị định số 15/2018/NĐ-CP ngày 02 tháng 02 năm 2018 của Chính phủ quy định chi tiết thi hành một số điều của Luật An toàn thực phẩm;
Căn cứ Nghị định số 95/2022/NĐ-CP ngày 15 tháng 11 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế;
Theo đề nghị của Cục trưởng Cục An toàn thực phẩm,
Bộ trưởng Bộ Y tế ban hành Thông tư sửa đổi, bổ sung và bãi bỏ một số văn bản quy phạm pháp luật về an toàn thực phẩm do Bộ trưởng Bộ Y tế ban hành.",,,Luật An toàn thực phẩm số 55/2010/QH10 ngày 17 tháng 6 năm 2010,can_cu
17/2023/TT-BYT,Thông tư sửa đổi bổ sung văn bản quy phạm pháp luật về an toàn thực phẩm,vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG VÀ BÃI BỎ MỘT SỐ VĂN BẢN QUY PHẠM PHÁP LUẬT VỀ AN TOÀN THỰC PHẨM DO BỘ TRƯỞNG BỘ Y TẾ BAN HÀNH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật số 80/2015/QH13 ngày 22 tháng 6 năm 2015 và Luật Sửa đổi, bổ sung một số điều của Luật Ban hành văn bản quy phạm pháp luật số 63/2020/QH14 ngày 18 tháng 6 năm 2020;
Căn cứ Luật An toàn thực phẩm số 55/2010/QH10 ngày 17 tháng 6 năm 2010;
Căn cứ Nghị định số 15/2018/NĐ-CP ngày 02 tháng 02 năm 2018 của Chính phủ quy định chi tiết thi hành một số điều của Luật An toàn thực phẩm;
Căn cứ Nghị định số 95/2022/NĐ-CP ngày 15 tháng 11 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế;
Theo đề nghị của Cục trưởng Cục An toàn thực phẩm,
Bộ trưởng Bộ Y tế ban hành Thông tư sửa đổi, bổ sung và bãi bỏ một số văn bản quy phạm pháp luật về an toàn thực phẩm do Bộ trưởng Bộ Y tế ban hành.",,,Nghị định số 15/2018/NĐ-CP ngày 02 tháng 02 năm 2018,can_cu
17/2023/TT-BYT,Thông tư sửa đổi bổ sung văn bản quy phạm pháp luật về an toàn thực phẩm,vanban,"
THÔNG TƯ
SỬA ĐỔI, BỔ SUNG VÀ BÃI BỎ MỘT SỐ VĂN BẢN QUY PHẠM PHÁP LUẬT VỀ AN TOÀN THỰC PHẨM DO BỘ TRƯỞNG BỘ Y TẾ BAN HÀNH
Căn cứ Luật Ban hành văn bản quy phạm pháp luật số 80/2015/QH13 ngày 22 tháng 6 năm 2015 và Luật Sửa đổi, bổ sung một số điều của Luật Ban hành văn bản quy phạm pháp luật số 63/2020/QH14 ngày 18 tháng 6 năm 2020;
Căn cứ Luật An toàn thực phẩm số 55/2010/QH10 ngày 17 tháng 6 năm 2010;
Căn cứ Nghị định số 15/2018/NĐ-CP ngày 02 tháng 02 năm 2018 của Chính phủ quy định chi tiết thi hành một số điều của Luật An toàn thực phẩm;
Căn cứ Nghị định số 95/2022/NĐ-CP ngày 15 tháng 11 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Y tế;
Theo đề nghị của Cục trưởng Cục An toàn thực phẩm,
Bộ trưởng Bộ Y tế ban hành Thông tư sửa đổi, bổ sung và bãi bỏ một số văn bản quy phạm pháp luật về an toàn thực phẩm do Bộ trưởng Bộ Y tế ban hành.",,,Nghị định số 95/2022/NĐ-CP ngày 15 tháng 11 năm 2022,can_cu
2770/QĐ-BKHCN,Quyết định năm 2023 hủy bỏ Tiêu chuẩn quốc gia về Công trình thủy lợi do Bộ trưởng Bộ Khoa học và Công nghệ ban hành,vanban,"
QUYẾT ĐỊNH
VỀ VIỆC HỦY BỎ TIÊU CHUẨN QUỐC GIA
BỘ TRƯỞNG BỘ KHOA HỌC VÀ CÔNG NGHỆ
Căn cứ Luật Tiêu chuẩn và Quy chuẩn kỹ thuật ngày 29 tháng 6 năm 2006;
Căn cứ Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều của Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 78/2018/NĐ-CP ngày 16 tháng 5 năm 2018 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 28/2023/NĐ-CP ngày 02 tháng 6 năm 2023 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Khoa học và Công nghệ;
Trên cơ sở đề nghị của Bộ Nông nghiệp và Phát triển nông thôn tại Công văn số 5397/BNN-KHCN ngày 08 tháng 8 năm 2023;
Theo đề nghị của Tổng cục trưởng Tổng cục Tiêu chuẩn Đo lường Chất lượng.
QUYẾT ĐỊNH:",,,Luật Tiêu chuẩn và Quy chuẩn kỹ thuật ngày 29 tháng 6 năm 2006,can_cu
2770/QĐ-BKHCN,Quyết định năm 2023 hủy bỏ Tiêu chuẩn quốc gia về Công trình thủy lợi do Bộ trưởng Bộ Khoa học và Công nghệ ban hành,vanban,"
QUYẾT ĐỊNH
VỀ VIỆC HỦY BỎ TIÊU CHUẨN QUỐC GIA
BỘ TRƯỞNG BỘ KHOA HỌC VÀ CÔNG NGHỆ
Căn cứ Luật Tiêu chuẩn và Quy chuẩn kỹ thuật ngày 29 tháng 6 năm 2006;
Căn cứ Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều của Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 78/2018/NĐ-CP ngày 16 tháng 5 năm 2018 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 28/2023/NĐ-CP ngày 02 tháng 6 năm 2023 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Khoa học và Công nghệ;
Trên cơ sở đề nghị của Bộ Nông nghiệp và Phát triển nông thôn tại Công văn số 5397/BNN-KHCN ngày 08 tháng 8 năm 2023;
Theo đề nghị của Tổng cục trưởng Tổng cục Tiêu chuẩn Đo lường Chất lượng.
QUYẾT ĐỊNH:",,,Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007,can_cu
2770/QĐ-BKHCN,Quyết định năm 2023 hủy bỏ Tiêu chuẩn quốc gia về Công trình thủy lợi do Bộ trưởng Bộ Khoa học và Công nghệ ban hành,vanban,"
QUYẾT ĐỊNH
VỀ VIỆC HỦY BỎ TIÊU CHUẨN QUỐC GIA
BỘ TRƯỞNG BỘ KHOA HỌC VÀ CÔNG NGHỆ
Căn cứ Luật Tiêu chuẩn và Quy chuẩn kỹ thuật ngày 29 tháng 6 năm 2006;
Căn cứ Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều của Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 78/2018/NĐ-CP ngày 16 tháng 5 năm 2018 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 28/2023/NĐ-CP ngày 02 tháng 6 năm 2023 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Khoa học và Công nghệ;
Trên cơ sở đề nghị của Bộ Nông nghiệp và Phát triển nông thôn tại Công văn số 5397/BNN-KHCN ngày 08 tháng 8 năm 2023;
Theo đề nghị của Tổng cục trưởng Tổng cục Tiêu chuẩn Đo lường Chất lượng.
QUYẾT ĐỊNH:",,,Nghị định số 78/2018/NĐ-CP ngày 16 tháng 5 năm 2018,can_cu
2770/QĐ-BKHCN,Quyết định năm 2023 hủy bỏ Tiêu chuẩn quốc gia về Công trình thủy lợi do Bộ trưởng Bộ Khoa học và Công nghệ ban hành,vanban,"
QUYẾT ĐỊNH
VỀ VIỆC HỦY BỎ TIÊU CHUẨN QUỐC GIA
BỘ TRƯỞNG BỘ KHOA HỌC VÀ CÔNG NGHỆ
Căn cứ Luật Tiêu chuẩn và Quy chuẩn kỹ thuật ngày 29 tháng 6 năm 2006;
Căn cứ Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều của Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 78/2018/NĐ-CP ngày 16 tháng 5 năm 2018 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 127/2007/NĐ-CP ngày 01 tháng 8 năm 2007 của Chính phủ quy định chi tiết thi hành một số điều Luật Tiêu chuẩn và Quy chuẩn kỹ thuật;
Căn cứ Nghị định số 28/2023/NĐ-CP ngày 02 tháng 6 năm 2023 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Khoa học và Công nghệ;
Trên cơ sở đề nghị của Bộ Nông nghiệp và Phát triển nông thôn tại Công văn số 5397/BNN-KHCN ngày 08 tháng 8 năm 2023;
Theo đề nghị của Tổng cục trưởng Tổng cục Tiêu chuẩn Đo lường Chất lượng.
QUYẾT ĐỊNH:",,,Nghị định số 28/2023/NĐ-CP ngày 02 tháng 6 năm 2023,can_cu
10/2024/TT-BNV,Thông tư bãi bỏ một số văn bản quy phạm pháp luật,vanban,"
THÔNG TƯ
BÃI BỎ MỘT SỐ VĂN BẢN QUY PHẠM PHÁP LUẬT DO BỘ TRƯỞNG BỘ NỘI VỤ BAN HÀNH, LIÊN TỊCH BAN HÀNH
Căn cứ Luật Ban hành văn bản quy phạm pháp ngày 22 tháng 6 năm 2015; Luật sửa đổi, bổ sung một số điều của Luật Ban hành văn bản quy phạm pháp luật ngày 18 tháng 6 năm 2020;
Căn cứ Nghị định số 34/2016/NĐ-CP ngày 14 tháng 5 năm 2016 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật ban hành văn bản quy phạm pháp luật; Nghị định số 154/2020/NĐ-CP ngày 31 tháng 12 năm 2020 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 34/2016/NĐ-CP ngày 14 tháng 5 năm 2016 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật ban hành văn bản quy phạm pháp luật và Nghị định số 59/2024/NĐ-CP ngày 25 tháng 5 năm 2024 của Chính phủ sửa đổi, bổ sung một số điều của Nghị định số 34/2016/NĐ-CP ngày 14 tháng 5 năm 2016 của Chính phủ quy định chi tiết một số điều và biện pháp thi hành Luật Ban hành văn bản quy phạm pháp luật đã được sửa đổi, bổ sung một số điều theo Nghị định số 154/2020/NĐ-CP ngày 31 tháng 12 năm 2020 của Chính phủ;
Căn cứ Nghị định số 63/2022/NĐ-CP ngày 12 tháng 9 năm 2022 của Chính phủ quy định chức năng, nhiệm vụ, quyền hạn và cơ cấu tổ chức của Bộ Nội vụ;
Theo đề nghị của Vụ trưởng Vụ Pháp chế;
Bộ trưởng Bộ Nội vụ ban hành Thông tư bãi bỏ một số văn bản quy phạm pháp luật do Bộ trưởng Bộ Nội vụ ban hành, liên tịch ban hành.",,,Luật Ban hành văn bản quy phạm pháp ngày 22 tháng 6 năm 2015,can_cu
